,year,month,week,pct_서초구,pct_영등포구,pct_종로구,pct_강서구,pct_양천구,pct_강남구,pct_강동구,pct_마포구,pct_관악구,pct_노원구,pct_중랑구,pct_서대문구,pct_구로구,pct_송파구,pct_성동구,pct_동대문구,pct_도봉구,pct_용산구,pct_은평구,pct_광진구,pct_금천구,pct_성북구,pct_중구,pct_동작구,pct_강북구,pct_동남권,pct_서남권,pct_도심권,pct_서북권,pct_동북권
946,2016,4,14,0.07751480987838999,0.027424911432109234,-0.16338004392848682,-0.18922442159004427,0.1455131394609812,0.11100602611995125,0.026579744352848378,-0.28208943048147617,0.10737030396860492,-0.049078464950969236,-0.16451803428899658,0.2604181064190434,0.043333622493478385,-0.04865417652920567,-0.12423000094107806,-0.11834183635046935,0.055462918272722206,0.54036713512122,0.0768774812478763,0.05562003944194682,-0.17959797537005973,0.2628879231750627,0.10889016789091754,0.26631485574366054,-0.13531253000865617,0.06189210018154334,-0.01708910810113551,0.1129206231072375,-0.16157658718367174,-0.045102813167014255
953,2016,4,15,-0.045105516800738155,-0.0054391952555609135,0.16568181002511606,-0.008334898866890539,-0.05701926853015293,-0.05442032216635062,-0.09233828027670354,0.3325803900935351,-0.084529118467635,-0.013119921828842585,-0.00647681082582241,-0.0653820766312605,0.017676230001962612,0.02704872312611939,0.3698639639428576,0.015320310916833835,-0.05981034384363393,-0.203054396114691,-0.12230401219871556,-0.09545614885669995,0.16255837606186208,-1.0,-0.12095514062831991,-0.20575660943555052,0.115834268055377,-0.07850430775177275,0.07363669107606863,-0.024081281221379314,0.1518118742786927,0.006678468420715733
960,2016,4,16,-0.13002705992103358,-0.1204599752278861,0.004272426189411815,0.2182184136319938,0.013409141893200971,-0.04977649078029878,0.20356971248867928,-0.10541389362332632,0.07614500576180383,-0.032220859715110794,-0.06248798018541102,0.10937469298387326,0.11326380804065384,0.13323248514598407,-0.2575471408015929,0.05919304743981746,0.03663724562531301,-0.05719579403409636,-0.01923036992495586,0.04580554104956658,-0.5353072746306677,inf,-0.01752983216790982,0.06624677559443226,-0.09851217538144852,0.045864181643878066,-0.007749844897500635,-0.026688395249599317,-0.07011664413400465,-0.0359187922986105
967,2016,4,17,0.3143077137037813,0.1101227870920718,-0.035760490981496806,-0.020074584066676948,0.020247296637230017,-0.006703877749898335,0.003946560434138879,0.06859402619414023,-0.12012407597952968,-0.04503403608179524,0.05184918758327095,0.1014437771501957,-0.08463186829787162,-0.11746531392021076,-0.11942519229856496,-0.07535304281395483,0.15056300023623237,0.019340014090927005,0.23649914462014476,-0.288404023388534,0.28346176900424114,-1.0,0.13022042555446212,-0.4274255220625989,0.024393322736010914,0.037344030886034885,-0.04094464802500841,0.015821339484877628,0.11139791494832196,-0.09770588651508172
974,2016,5,18,-0.06626341071268416,-0.02683716700329264,-0.07741072661106851,0.012797081419315681,-0.22847243550529373,-0.011995032812159856,-0.09747348148316892,-0.023851085399801963,0.15780863489950625,0.1274444731757316,-0.012929922630823043,0.006954878660312858,-0.001234950789565481,-0.05144645746877474,0.30260279638434184,0.07545268182805653,-0.2149519516932863,0.003209788938165925,-0.27575363525788776,0.31047153910509984,-1.0,0.0,-0.02945697906500777,-1.0,-0.03011026905064751,-0.01884272295155831,-0.03213892102711935,-0.01652075913463924,-0.012730554480688605,0.09002489468669639
981,2016,5,19,-0.053421651868548414,0.07884561335829954,0.23694973121538188,0.08052940415488496,0.18123844449798288,0.05299647415530151,-0.03747132295305511,-0.06220466380178158,-0.06921828667971885,-0.03545940843394901,-0.09235315727629612,0.04046630524720807,0.024895166870976926,0.3200287141872935,-0.12773420604231878,-0.018445667121072984,-0.027523424412462694,-0.021562973125795915,-0.03292788597831986,0.07831349550815792,inf,inf,-0.07360775103367889,inf,0.02495416097605041,0.029522140116274187,0.0685946239579891,0.0234607803199407,-0.11538594703630023,-0.01985930181954676
988,2016,5,20,0.06235350844941112,-0.031157838329387233,-0.09180797512861094,-0.020360759850132193,-0.12200187407449647,0.014519417489483821,0.12904606771746496,0.12487020894368528,-0.06957180117638817,0.0837409877288573,0.35391487138994737,-0.22437304480577336,-0.12305368513602077,-0.09739335438316432,-0.15790782073873433,-0.08582338350461949,0.1198281042630287,-0.03928104474742933,0.057772600556432074,0.2694957535068998,-1.0,-1.0,0.10544698397067953,0.6746150809317017,0.029952499742421423,0.0056692370013333715,-0.04037605911824793,-0.022619756361611065,0.0990075496186742,0.1044339237550651
995,2016,5,21,-0.07012498580860538,-0.044163142792842724,0.06265449458021255,-0.15471384506295305,0.1529305398621741,0.0015980157056090238,0.004380684485467468,-0.0488722346646312,-0.07670890467701108,0.029630735624454507,-0.004214943383857417,-0.01333816630594864,0.038821219141652374,-0.039839665845523564,0.2776939875641764,0.325504015444934,0.14850918614885766,0.1786204737393846,0.015361147794793029,-0.21422897516754302,inf,inf,0.1950110524591302,-0.13591843472856802,-1.0,-0.028038123201664322,0.06604312634121334,0.15162668664282886,-0.04416708408678982,0.04945034884015298
1002,2016,5,22,0.12782498991848223,-0.04524763444662727,-0.11105493565097568,0.10837852474522092,-0.07280077742289359,0.0003552701254059265,-0.1057624442181857,0.05449638506837129,0.12357402936326456,0.00407986929055193,-0.02012980337066561,0.056854844136654314,0.07917777193706699,-0.009701628790966588,0.06740289638922703,-0.26402737225292905,-0.34107149628895417,-0.22982253102038497,0.05082449732592109,-0.26755606133839616,-0.43969473645274526,0.05182600102596502,0.31311798394895685,-0.07771888972039842,inf,0.028624185473064445,-0.04816492966827357,0.0396917783936479,0.03086579362702202,-0.12565565879983298
1009,2016,6,23,-0.006067924145863435,0.11699444870655973,0.13185816323519806,-0.11522805369175038,0.13839593825359708,-0.004715259222816015,0.0648142661675759,-0.039578417281682876,0.056911924672585545,0.036468460653354295,-0.06840225481405382,0.11863324574147005,-0.016308358984905014,0.0526335698415501,0.035322203369518634,0.1805133579881384,0.28604169011483527,0.3679587073246091,-0.08582304961863274,0.5423954827014639,1.0352900029067582,0.6174783344858545,-0.3657972456630496,0.029631670442955116,-0.09914008932488083,0.01809623462610288,0.0291772239545649,-0.03629331800021052,0.04734437335578612,0.15375044050119757
1016,2016,6,24,-0.07305075426997754,-0.06740559980981753,-0.1123203452784205,0.1476365866044127,-0.024045283966410147,0.06306178723071532,0.04484497766088458,-0.00813233758474674,-0.0460931411636788,0.001491370612317633,-0.08437889799414044,-0.2874054140380361,0.06256160154863744,-0.09050710793604588,-0.06590523020242045,-0.008891659778895722,-0.043772533268675584,-0.20627870730437192,0.044238327436392,0.022618556683544178,-0.041505177300862006,-0.06588358816195306,0.6750601582898534,-0.03731891874608606,0.013278687421868218,0.017209347482196824,-0.01582211400277944,0.11265248600320232,-0.2066781795484134,-0.1021481991294736
1023,2016,6,25,-0.025241440279233918,0.02494699717235349,0.07704300695024102,-0.004802496616620022,0.1226782224952061,-0.07172967392858653,-0.1498078556791378,0.08568442265760501,0.07902682538452455,-0.1959779997494775,0.15877737013295046,0.43993576691673963,-0.016078767840488006,0.11956639258260493,0.022406066707282513,-0.004171336006472459,0.12396186775874551,0.25602414340888924,-0.09278822050037172,0.17069915010859704,-0.4600316167281707,-0.15511441070583176,-0.1954588066010131,-0.08134704150095695,0.18500496520556808,-0.05503132349394069,0.02731216181305296,-0.07007675412247594,0.3182673043261759,0.10366134094981683
1030,2016,6,26,0.0056061076704316815,0.05846948187056311,-0.07286528979439166,-0.2158484154833854,-0.19031057949161478,-0.007644913475083781,0.07196352244966864,-0.07207594279272445,-0.061434840803237356,0.04957516276636054,-0.12228973097718332,-0.0179851078553932,0.017680200644323074,-0.19442782807209558,0.08660266643237402,-0.08213024919704803,-0.073580985598804,-0.0452986165937872,0.22823581733645182,-0.24233975639175365,-0.0005515050861830684,0.13099099592015606,-0.21844814150400926,-0.3218358533732081,-0.1160773612052397,-0.04193285426918836,-0.12284426158481465,-0.07920572374980306,-0.04006774105677846,-0.0667756253125038
1037,2016,7,27,0.010342805104575081,0.033782325418706405,-0.027062361520445943,0.34947695681607693,0.1017496092276593,0.064209185104666,0.032909799107087245,-0.08065569039353337,0.012006670025352495,0.03210298788876664,0.21496598639455766,0.01325905998616328,0.06840853902701416,0.38043064881770694,-0.09252771154994344,0.07494237275794147,0.017717951309062174,-0.06067834415265427,-0.06742493956340079,0.04620851340130372,0.8250718848495704,-1.0,-0.21436868782573604,0.2578473952820255,-0.047140532256334744,0.10276329313581378,0.18041657952501344,-0.07574189210221083,-0.08802603354201366,-0.020514643965551693
1044,2016,7,28,0.0532965044375322,0.02726956356227883,0.24126041058463632,-0.032854574685864835,0.017389247034045763,-0.032813444589683716,0.09538979929066871,0.19292925893737434,0.08939387799026521,0.14624886371366563,-0.1253842231144192,-0.2265030346871526,-0.023919458196365317,-0.15755651238391633,0.19980161270188046,0.16816663181748104,0.10727135143978961,0.13089699411207434,-0.015230883794681072,-0.02793058379709834,-0.5418834330226735,inf,0.4761902466948911,0.16020697274296514,-0.11409883798070597,-0.03490275190009029,-0.0013130047829726932,0.19521504988170002,0.09182742547513101,0.1677128748953982
1051,2016,7,29,0.13166505328654954,-0.07599254931864774,-0.0816341689662814,-0.11359227087463741,-0.08432024012341344,-0.05033667279547149,0.017636366386781566,-0.09252146642048242,-0.14391950913493023,-0.07040183641128517,-0.26333977333569125,0.6718454040460624,-0.06211355954869546,-0.006492472474422972,-0.26827878163710106,-0.14535419986032938,-0.40034910608602214,-0.17254212662481738,-0.081456442863445,-0.28201543965544906,0.9575330946109752,-1.0,-0.08851764442453824,-0.3794334156777991,0.5994846175765267,0.017899180844352935,-0.07272025127237014,-0.1228228422954396,-0.03350365518434084,-0.18744296893476053
1058,2016,7,30,-0.06812701916962771,0.09000057737628953,0.060944250494975316,0.13949273506257032,0.1808716605682159,0.1149202579803279,-0.1227624297107539,0.07992430657739513,0.0017868088351888911,0.06815342747753661,0.21493105480151264,-0.1282152298520588,-0.014066559654970723,0.17866675694147727,0.03745890041505118,0.07801870328332905,0.5615718130036877,0.14016345362897642,0.3103494226411201,0.21892219599112783,-0.3871307213702022,0.0,-0.33355251369362104,0.2924810191913294,-1.0,0.03442041947356911,0.05905074865193205,0.08844544955661426,0.13770157218031986,0.07858915295551538
1065,2016,8,31,-0.02532397728378244,-0.13192657087105253,0.00485318894049902,-0.07769973061807267,0.28509792881235363,-0.038031792551224686,-0.02523494352135358,0.03613882732332785,0.10413146855813205,0.014407735863489313,0.09864568984020106,-0.09890683737951533,0.13394899242250058,-0.2464192405422999,0.2644898605104846,-0.07063914188210052,0.12151367920284262,0.007952667808864389,-0.07187348886280254,0.12280135373282608,0.0013342696629214945,inf,0.48819214736673744,0.053454794079794254,inf,-0.021946742266354846,0.0024804572467795882,-0.005987482986223092,-0.015451799163861968,-0.018727151212145077
1072,2016,8,32,-0.024850912896965838,0.06887713210597557,-0.02185069957852892,0.03636052297782455,-0.23466269311108445,0.08211196943446808,0.159882238959834,-0.0810193882210658,-0.02231355600732332,-0.12774014737156347,0.21647983933454662,-1.0,-0.10290462743011553,0.1493933432286454,0.09535400639604985,0.13189900187248482,0.03126875659596284,0.023076741618703434,0.44497442567146606,-0.013359540189842534,0.9478874793160503,-1.0,0.013719739695822852,-0.24088670816465152,0.2351667420795409,0.06941509517401467,-0.0017046973910698204,-0.0031568774349101103,-0.05839397775208899,0.13724269913582265
1079,2016,8,33,-0.028091313989251687,0.08654352491755035,-0.04853696193748147,-9.450072508720986e-05,0.056046660460947084,0.01747240971880526,0.023008017811967596,0.05949865785900088,0.28588834331381263,0.03709140629925711,-0.23561374795417345,inf,-0.08481082721892297,0.040513938981521,-0.3079544062257986,-0.11356140428466521,-0.0026660824068199807,-0.2645218078761835,-0.25497884064054643,-0.025760850748940967,-0.3928640297620659,0.0,-0.13652356083594597,-0.033615001736312156,-0.31318942102289304,-0.041987534748656685,0.020653006332539192,-0.15021562919397302,0.01956266739084911,-0.12140298793254978
1086,2016,8,34,0.09081514088444953,0.0563695729190572,-0.0289515688651244,-0.003229462096624669,-0.1206111154011047,0.033835350154069355,-0.07828078844256747,-0.10325900719680381,-0.23209227973856528,-0.06934466108888471,0.06422530635576185,-0.08757271846190096,0.14293923733674085,-0.20923728968218813,0.3765662033387025,0.041314908599065836,-0.2966064684345646,0.14851280865354588,-0.22618898409218458,-0.2428881508535926,0.009663672749925523,inf,0.22743181778277388,-1.0,0.41689890902824156,0.021242120826084232,0.004666063541383325,0.09938754427666963,-0.15085261446683518,0.021258024840350886
1093,2016,8,35,-0.06697640411182437,-0.0900382359019617,-0.12926454933294185,0.007185602018404236,0.40033722132502936,-0.08536936089840097,-0.040645736686558354,0.2511900476998745,0.10802715737741142,0.20992635214593802,0.005770685194269376,0.07297045958413917,-0.014430640415855067,0.3858742864883169,-0.30038911696607784,0.07828391127227441,0.3305839089952305,0.03896328435793972,0.03484344916409765,0.17932765810400175,-0.14664030646383575,-1.0,-0.24739333734006952,inf,-0.23177010728428094,-0.0038346793232284515,-0.012109069012161355,-0.0931838302740603,0.17084674217229479,0.016311570280192145
1100,2016,9,36,0.04922299529646579,0.009592228358950017,0.1700029678364816,-0.0024004548951392923,-0.18235814820658192,0.012118040924899098,-0.03031510438995677,-0.17493147904305095,-0.1414389188331625,-0.06264448701854608,0.5608266303898393,-0.0784894394952419,0.03615717738017876,-0.12766112331935342,0.2202476543641254,-0.08771699408218936,-0.008083278974497898,0.007142916136324562,0.1955425153839978,0.4847623477407048,0.4191987973220037,inf,0.11324091179017692,1.1895300098161044,0.09884506951839334,-0.14204085946768408,0.020681461262381795,0.08864563653486424,-0.11068022037342207,0.008360552659886
1107,2016,9,37,-0.14760523122866553,-0.020193451890278658,-0.24877910113170232,0.08024339930256952,0.17213044531614718,0.07735544456728771,-1.0,0.12211474390832033,0.18437415600931706,0.12360137856395959,-0.3422773771591481,-0.21335320608827035,0.06878909813685952,0.08566568958734133,-1.0,-0.20692618622072012,-0.1818275377162213,-0.003988485776090789,-0.269203904312901,-1.0,0.05711041669250361,-1.0,0.14197073084216605,-0.4596568943477376,0.31133900675704873,0.18246882268172504,0.04564569169458732,-0.030949903559001957,0.0021365709580665193,-0.12914337783926133
1114,2016,9,38,0.19830059768336694,0.041756614472810316,0.4538849657888555,-0.12225547474915222,-0.1660962847608909,-0.07242348824859524,inf,0.0019875923072827373,0.10362055705636108,-0.08097115204816063,0.010837743835743874,0.3418418175481892,-0.09866666872492658,-0.15645538527295344,inf,0.25857868618527236,0.16873561662684144,0.09113376813764029,0.5410233054819322,inf,-1.0,inf,-0.06437946351891177,0.44281506033872065,0.17209422025762966,-0.005455967835860109,-0.0423024201962483,0.11869753345818879,0.1582388192114177,0.10993756628082818
1121,2016,9,39,-0.07532415337124598,-0.030881062164341833,-0.08424271322762333,0.1729447912076314,0.026909098388228525,-0.13587782589558028,-0.18226674372439788,-0.137027218767929,-0.22191492682303748,-0.005257932266941379,0.05752137902904497,-0.11004258363058961,-0.03281667731103344,0.26689812422312453,0.05088820788548687,-0.06944097371764824,-0.008887792500937297,-0.13509216398094592,-0.06727300885011633,0.08761880391776256,inf,-1.0,0.12603065996482443,-0.15982930972045395,-0.14623127773207711,-0.09390356661384436,-0.02025558860204113,-0.08309559752262297,-0.1301467152226249,0.04457473800534606
1128,2016,10,40,-0.03872976241703685,0.010986563735767785,-0.004020431184199258,-0.08385344461472688,0.06677324717729727,0.09555571673052299,0.07919573606406605,0.20349251222592724,0.04460277294698245,-0.03838180274186842,-1.0,0.2807886318650925,0.04297238633125211,-0.24907399050502865,-0.050697747363728896,0.29089173451624517,-0.03719756797214602,-0.0017507088521347969,-0.16856855123267167,-0.07639190890886827,-0.1439744554718746,inf,-0.1690504329629139,-0.11735000863190626,0.10683217608804485,0.0005308526639438149,-0.018222916733615757,-0.034065555826768845,0.2094123532246288,0.0960094501341966
